username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
EVANNEX for Tesla,evannex_com,2017-05-25 22:29,10,26,"Muscle car owners don't take too kindly to getting whooped by a #Tesla P100D, watch here: http:// ow.ly/JRLi30c2FVW $ TSLA #TeslaMotors",,,#Tesla #TeslaMotors,"867787142130528256",https://twitter.com/evannex_com/status/867787142130528256
Teslaliving,teslaliving,2017-05-25 22:00,4,5,"$ TSLA current stock price: $312.43. #Tesla #TeslaStock #bot pic.twitter.com/smwkBbYqNe",,,#Tesla #TeslaStock #bot,"867779803352530944",https://twitter.com/teslaliving/status/867779803352530944
Dr. Holger Schmidt,HolgerSchmidt,2017-05-25 20:53,2,5,"Morgan Stanley's latest prediction about the future of self-driving cars should terrify automakers ( TSLA ) http:// ow.ly/elVU30c2u0y",,,,"867763121351516160",https://twitter.com/HolgerSchmidt/status/867763121351516160
Zack Capp,zackcapp,2017-05-25 16:20,8,2,"Christopher Lord slashes Advanced Micro Devices; bets on Tesla; Nvidia http:// buff.ly/2q6SERr #Investing $ TSLA $ NVDA pic.twitter.com/8zQXNGYrxm",,,#Investing,"867694262871359489",https://twitter.com/zackcapp/status/867694262871359489
MissTasker_TSLA,MissTasker_TSLA,2017-05-25 15:26,4,6,"Having a lovely morning meeting all the year 6's from @R_S_Wood coming to @sl_academy in September #ks2 /3transition",,@R_S_Wood @sl_academy,#ks2,"867680710387281921",https://twitter.com/MissTasker_TSLA/status/867680710387281921
EVANNEX for Tesla,evannex_com,2017-05-25 14:13,2,10,"What 4 key takeaways can help you learn from #ElonMusk right away? Read here: http:// ow.ly/vRgq30c1P0A $ TSLA #TeslaMotors #Tesla #SpaceX",,,#ElonMusk #TeslaMotors #Tesla #SpaceX,"867662405656080384",https://twitter.com/evannex_com/status/867662405656080384
Alex Chalekian, CEP®,AlexChalekian,2017-05-25 12:00,2,6,"Char.gy taps into lampposts to charge your #electric #car | #tech #EV #Tesla #chargy #innovate #innovation $ TSLA http:// crwd.fr/2rkRw8y pic.twitter.com/Cl3zInE0C9",,,#electric #car #tech #EV #Tesla #chargy #innovate #innovation,"867628826955845632",https://twitter.com/AlexChalekian/status/867628826955845632
Demilly // Torie👅,ForeveLovatic,2017-05-25 04:24,1,15,"I'm meeting Lilly for the second time in a year, meeting up with TSLA again, going to Vidcon... damn. #BlessedLife",,,#BlessedLife,"867514129329684480",https://twitter.com/ForeveLovatic/status/867514129329684480
Jeremy C. Owens,jowens510,2017-05-25 04:01,9,5,"Tesla factory's injury rate has been higher than the industry norm, though $ TSLA claims that has changed this year. http:// on.mktw.net/2rBkg0L pic.twitter.com/iD7BmcPLrC",,,,"867508304259547136",https://twitter.com/jowens510/status/867508304259547136
Teslaliving,teslaliving,2017-05-25 03:04,1,11,"Hello World http:// teslaliving.net/2014/03/03/hel lo-world/ … #Tesla $ TSLA @TeslaMotors @TheTeslaChannel pic.twitter.com/9xmr7C43gI",,@TeslaMotors @TheTeslaChannel,#Tesla,"867493918178463744",https://twitter.com/teslaliving/status/867493918178463744
Demilly // Torie👅,ForeveLovatic,2017-05-24 19:00,1,9,"Thank you #BawseBookTour for helping me meet TSLA , Lilly, Papi, Kwalé and have an amazing time. I'll forever remember this! pic.twitter.com/D5einyxb6C",,,#BawseBookTour,"867372207277654016",https://twitter.com/ForeveLovatic/status/867372207277654016
Electrek.Co,ElectrekCo,2017-05-24 18:40,47,118,"Tesla’s stock ( TSLA ) could surge to over $500 with a successful launch of Model 3 production, says Baird https:// electrek.co/2017/05/24/tes la-tsla-model-3-production-baird/ … pic.twitter.com/MW5g1Oqxzy",,,,"867367164940095488",https://twitter.com/ElectrekCo/status/867367164940095488
Demilly // Torie👅,ForeveLovatic,2017-05-24 10:54,2,4,"I love TSLA . I love our GC. That is all. GN.",,,,"867249968578527232",https://twitter.com/ForeveLovatic/status/867249968578527232
Mark W. Yusko,MarkYusko,2017-05-24 09:11,1,7,"#Exactly Good Company does not equal Good Stock. No investment good enough you can't screw up by paying too high a price... $ TSLa https:// twitter.com/bjornhojgaard/ status/867219672269238274 …",,,#Exactly,"867223888601763843",https://twitter.com/MarkYusko/status/867223888601763843
John Rosevear,john__rosevear,2017-05-23 16:25,9,10,"A “retail comparison chart” that’s “to be used by Tesla salespeople to downsell the 3 and upsell the S.” Take a look. $ TSLA https:// twitter.com/InsideEVs/stat us/866969929253367809 …",,,,"866970963577012224",https://twitter.com/john__rosevear/status/866970963577012224
Mark W. Yusko,MarkYusko,2017-05-23 07:29,7,35,"I don't care how great a car/battery/software $ TSLA is, when it sits idle 94% of time depreciating, #ItsACar #GatheringMoreDustThanData pic.twitter.com/EuzPP2sFmX",,,#ItsACar #GatheringMoreDustThanData,"866836014777733123",https://twitter.com/MarkYusko/status/866836014777733123
EVANNEX for Tesla,evannex_com,2017-05-23 02:21,12,17,"More specific information comes available about #TeslaModel3 in contrast to the #Tesla Model S, read here: http:// ow.ly/zH8P30bWR4F $ TSLA",,,#TeslaModel3 #Tesla,"866758556002988032",https://twitter.com/evannex_com/status/866758556002988032
Demilly // Torie👅,ForeveLovatic,2017-05-23 00:14,12,69,"praying to the Vidcon gods to let me meet @IISuperwomanII let TSLA meet the queen once again - thx u pic.twitter.com/wDofBkMdwo",,@IISuperwomanII,,"866726559373185024",https://twitter.com/ForeveLovatic/status/866726559373185024
EVANNEX for Tesla,evannex_com,2017-05-22 22:26,12,26,"#TeslaModel3 deliveries starting soon (in July), read here: http:// ow.ly/wdCi30bWpEi $ TSLA #Tesla #TeslaMotors #ElectricVehicle #ElonMusk",,,#TeslaModel3 #Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"866699312385884160",https://twitter.com/evannex_com/status/866699312385884160
Teslaliving,teslaliving,2017-05-22 22:00,1,8,"$ TSLA current stock price: $308.17. #Tesla #TeslaStock #bot pic.twitter.com/Ztn7m2sfhf",,,#Tesla #TeslaStock #bot,"866692642398195714",https://twitter.com/teslaliving/status/866692642398195714
Investors.com,IBDinvestors,2017-05-22 21:37,8,7,"This Is Tesla's Model 3 Break-Even Price Point — And 5 More Surprises In New Study http:// ow.ly/5p8A30bWj3w $ TSLA $ GM $ DLPH pic.twitter.com/EOU2iZIpb1",,,,"866687087482998785",https://twitter.com/IBDinvestors/status/866687087482998785
Cheddar,cheddar,2017-05-22 21:00,24,30,"During Fields' three-year tenure, Ford shares dropped 40 percent and the company fell behind Tesla in market cap. #CheddarLIVE $ F $ TSLA pic.twitter.com/wBDdAZpHRQ",,,#CheddarLIVE,"866677554312208384",https://twitter.com/cheddar/status/866677554312208384
Tim Higgins,timkhiggins,2017-05-22 20:10,2,5,"7 weeks after TSLA overtook Ford in market cap, newly installed Ford CEO says won't cede future to Tesla. Look back https://www. wsj.com/articles/tesla -on-a-hot-streak-passes-ford-in-investor-value-1491226526 …",,,,"866665140040507392",https://twitter.com/timkhiggins/status/866665140040507392
Diogenes,WallStCynic,2017-05-22 11:10,3,11,""Musk has made a living off of suckers." Amen. $ TSLA https:// twitter.com/alexcuadros/st atus/745672679462739968 …",,,,"866529222243778560",https://twitter.com/WallStCynic/status/866529222243778560
TSLA Lacrosse,TSLA_Lacrosse,2017-05-22 01:38,28,80,"All Americans: C. Klawinski MUS N. Brown McCallie M. Upchurch McCallie B. Dunavant MUS P. Thomas Father Ryan Z. Genereaux ECS",,,,"866385163474927616",https://twitter.com/TSLA_Lacrosse/status/866385163474927616
CuppyCakes Crypto ⚡️,ElixiumCrypto,2017-05-22 01:35,54,73,"http://www. elixiumcapital.com/bitcoin/ #Trading with #Bitcoin @elixiumbitcoin #Forex #Stocks $ ES $ CL $ GC $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/oJsRT1A2O8",,@elixiumbitcoin,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"866384393019019265",https://twitter.com/ElixiumCrypto/status/866384393019019265
Jawad Mian,jsmian,2017-05-22 00:51,2,20,"All $ TSLA bears must ask themselves what Tencent sees that they don't?",,,,"866373478622121984",https://twitter.com/jsmian/status/866373478622121984
McCallie Athletics,McCallieSports,2017-05-21 05:47,7,8,"Final: @OwlBuzz 9, @McCallieLax 8. Goal scored 22 seconds in 2nd OT period of @TSLA _Lacrosse DI State Championship game.",,@OwlBuzz @McCallieLax @TSLA,,"866085449382731776",https://twitter.com/McCallieSports/status/866085449382731776
EVANNEX for Tesla,evannex_com,2017-05-21 02:02,6,12,"According to Google, #Tesla is the 'coolest' car brand, read here: http:// ow.ly/4Tnl30bTLPE $ TSLA #TeslaMotors #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"866028927931777024",https://twitter.com/evannex_com/status/866028927931777024
Harry✴🌐✴Swensen,lokis_trick,2017-05-21 01:29,5,4,"#Bitcoin $ BTCUSD @spy $ goog $ fb $ tsla $ msft $ amzn $ gld $ uvxy $ qqq $ nflx $ feye $ fuel $ bidu $ baba $ aapl $ lnkd $ bac $ jpm UHHHH not so much$ pic.twitter.com/rb3ja6UM0t",,@spy,#Bitcoin,"866020672144912385",https://twitter.com/lokis_trick/status/866020672144912385
McCallie Athletics,McCallieSports,2017-05-20 23:58,6,11,". @McCallieLax plays for its second @TSLA _Lacrosse State Title in 3 years today vs. MUS. Watch live here: http:// atwsportscast.com/tslajohnpaul20 17.htm … #GoBigBlue pic.twitter.com/rwX9Ftj8U0",,@McCallieLax @TSLA,#GoBigBlue,"865997793974001668",https://twitter.com/McCallieSports/status/865997793974001668
EVANNEX for Tesla,evannex_com,2017-05-20 22:43,10,18,"Free supercharging is back for #Tesla owners, read here: http:// ow.ly/N2nc30bTCuw $ TSLA #TeslaMotors #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"865978858595643392",https://twitter.com/evannex_com/status/865978858595643392
Johns Charts,johnscharts,2017-05-20 16:10,4,11,"$ TSLA rising wedge pic.twitter.com/DC0HWAhb7f",,,,"865879937781256192",https://twitter.com/johnscharts/status/865879937781256192
EVANNEX for Tesla,evannex_com,2017-05-20 13:21,5,10,"A behind-the-scenes look at what's happening with #Tesla and India, here's why it could be big: http:// ow.ly/cWqw30bTg0V $ TSLA #TeslaMotors",,,#Tesla #TeslaMotors,"865837427067424768",https://twitter.com/evannex_com/status/865837427067424768
JE$US,WallStJesus,2017-05-20 02:18,9,11,"TODAY'S ACTIVE FLOW: $ AAPL $ BABA $ NVDA $ BAC $ AMZN $ GE $ FB $ TSLA $ P $ C $ AMD $ CRM $ CSCO $ BMY $ WMT $ VRX $ FCX $ AMAT $ QCOM $ JPM $ NFLX $ MU $ SNAP pic.twitter.com/5zej5dyIsJ",,,,"865670442727518208",https://twitter.com/WallStJesus/status/865670442727518208
Mark B. Spiegel,markbspiegel,2017-05-20 02:06,1,8,"$ TSLA could be worth ‘multiples’ of current $50B https:// finance.yahoo.com/news/tesla-cou ld-worth-multiples-current-130720190.html?soc_src=social-sh&soc_trk=tw … YES, 0.00001x. MAN, THIS BROAD IS DUMB!",,,,"865667470190927872",https://twitter.com/markbspiegel/status/865667470190927872
Rachel Shasha 🦄,Sassy_SPY,2017-05-20 01:28,4,25,"Summary of wk M-long T-sold most longs-got short W am-added shorts W pm-sold shorts, buy $ SPX $ AMZN $ TSLA calls Th-sold calls F-sat on hands",,,,"865657972826841088",https://twitter.com/Sassy_SPY/status/865657972826841088
Charley Grant,CGrantWSJ,2017-05-19 23:44,2,11,"So when was the last time Model 3 reservation holders heard from $ TSLA regarding their car that's definitely going into production soon?",,,,"865631799422013440",https://twitter.com/CGrantWSJ/status/865631799422013440
The Motley Fool,themotleyfool,2017-05-19 23:35,10,22,"Fun Fact: Since its 1986 IPO, Microsoft is a 1,000-bagger. Some Fools see similar potential in $ TSLA $ NTES & $ WDAY . https://www. fool.com/investing/2017 /05/17/3-stocks-that-feel-like-microsoft-in-1986.aspx …",,,,"865629425508864001",https://twitter.com/themotleyfool/status/865629425508864001
ISO 14001,eriz35,2017-05-19 23:09,11,22,"Just a reminder that $ TSLA is still using 14 month old prototypes to hype a car that's supposed to go into "mass production" in a month https:// twitter.com/Tweetermeyer/s tatus/865361906478891008 …",,,,"865623081192087552",https://twitter.com/eriz35/status/865623081192087552
Jesse Colombo,TheBubbleBubble,2017-05-19 21:50,13,31,"Chanos Says Tesla Stock Is Not Worth 'a Whole Lot': https://www. bloomberg.com/news/videos/20 17-05-19/chanos-says-tesla-stock-is-not-worth-a-whole-lot-video … Hahah - that's awesome. $ TSLA",,,,"865603151986032640",https://twitter.com/TheBubbleBubble/status/865603151986032640
Jesse Colombo,TheBubbleBubble,2017-05-19 19:20,43,42,"A record 107 million Americans have car loans: http:// money.cnn.com/2017/05/19/new s/economy/us-auto-loans-soaring/index.html … $ F $ TSLA $ GM",,,,"865565290167492608",https://twitter.com/TheBubbleBubble/status/865565290167492608
InsideEVs,InsideEVs,2017-05-19 17:34,7,12,"Tesla CTO Gifts 22,000 TSLA Shares To Charity http:// insideevs.com/tesla-cto-gift/",,,,"865538761387524100",https://twitter.com/InsideEVs/status/865538761387524100
Pat 'Doc' DiMento,noexcuselax1,2017-05-19 17:30,6,8,"D1 @TSLA _Lacrosse Semi-Final Livestream. @MBALacrosse v @McCallieLax 5pm & @OwlBuzz v @CBHSLacrosse 7:30pm http:// atwsportscast.com/tslajohnpaul20 17.htm …",,@TSLA @MBALacrosse @McCallieLax @OwlBuzz @CBHSLacrosse,,"865537596079788033",https://twitter.com/noexcuselax1/status/865537596079788033
😺 Airdrop Kitty 😼,AirdropKitties,2017-05-19 07:46,65,66,"http://www. elixiumcapital.com/bitcoin/ #Trading with #Bitcoin @elixiumbitcoin #Forex #Stocks $ ES $ GC $ CL $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/jnYFMkUFHp",,@elixiumbitcoin,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"865390611284676608",https://twitter.com/AirdropKitties/status/865390611284676608
EVANNEX for Tesla,evannex_com,2017-05-19 06:21,6,9,"Pretty funny to imagine what Big Oil would come up with as an anti #Tesla commercial, watch here: http:// ow.ly/HSEQ30bR0ep $ TSLA #TeslaMotors",,,#Tesla #TeslaMotors,"865369269416153088",https://twitter.com/evannex_com/status/865369269416153088
Cheddar,cheddar,2017-05-19 04:09,4,7,"Elon Musk's latest project, The Boring Company, is anything but. #CheddarLIVE $ TSLA pic.twitter.com/qXCHo1Xt5O",,,#CheddarLIVE,"865335998351364098",https://twitter.com/cheddar/status/865335998351364098
MarketWatch,MarketWatch,2017-05-19 03:56,17,30,"Tesla CEO Elon Musk said in an interview that $ TSLA 's market cap is "higher than we have any right to deserve" http:// on.mktw.net/2qywQNp pic.twitter.com/BJ82EPe9oP",,,,"865332809224867841",https://twitter.com/MarketWatch/status/865332809224867841
Amanda Cantrell,amandakcantrell,2017-05-19 01:39,26,59,"Chanos on $ TSLA : "if you're not short that, what would you be short?" #salt2017",,,#salt2017,"865298269672493056",https://twitter.com/amandakcantrell/status/865298269672493056
EVANNEX for Tesla,evannex_com,2017-05-19 00:43,5,9,"Spreading the #Tesla gospel in Ontario, a new #electricvehicle education center opens, read here: http:// ow.ly/DFKG30bQyeW $ TSLA #TeslaMotors",,,#Tesla #electricvehicle #TeslaMotors,"865284251041894401",https://twitter.com/evannex_com/status/865284251041894401
Business Insider,businessinsider,2017-05-18 23:17,20,26,"Elon Musk just admitted that $ TSLA stock is out of control http:// read.bi/2q0qGSl pic.twitter.com/Xy1qaWmBIB",,,,"865262637587804162",https://twitter.com/businessinsider/status/865262637587804162
Swat Options Trading,SwatOptions,2017-05-18 23:12,9,2,"$ FB $ AMZN $ GOOGL $ TSLA $ NFLX some nice bounces leading the way",,,,"865261441321979905",https://twitter.com/SwatOptions/status/865261441321979905
Business Insider,businessinsider,2017-05-18 21:10,22,34,"ELON MUSK: Tesla is worth more than 'we have any right to deserve' $ TSLA http:// read.bi/2q0qGSl pic.twitter.com/NeZxRYtNwQ",,,,"865230669668130816",https://twitter.com/businessinsider/status/865230669668130816
Mikhail Maniyan,Mikhail507,2017-05-18 00:14,1,7,"Trump played all his supporters like any scumbag CEO. Classic Pump & Dump. Obstruction of Justice & Treason. $ VRX $ TSLA $ AMD $ AAPL $ FB $ UVXY pic.twitter.com/KN2k0rpMcb",,,,"864914519549595648",https://twitter.com/Mikhail507/status/864914519549595648
CuppyCakes Crypto ⚡️,ElixiumCrypto,2017-05-17 22:57,68,83,"http://www. elixiumcapital.com/bitcoin/ #Trading with #Bitcoin @elixiumbitcoin #Forex #Stocks $ ES $ GC $ CL $ GOOG $ AAPL $ TSLA $ SPY $ QQQ #Blockchain #Crypto pic.twitter.com/bH52Z0WIZi",,@elixiumbitcoin,#Trading #Bitcoin #Forex #Stocks #Blockchain #Crypto,"864895153697419264",https://twitter.com/ElixiumCrypto/status/864895153697419264
EVANNEX for Tesla,evannex_com,2017-05-17 21:42,4,12,"#Uber tried to partner with #Tesla but came up empty-handed, here's what happened: http:// ow.ly/sk0O30bObVD $ TSLA #TeslaMotors #ElonMusk",,,#Uber #Tesla #TeslaMotors #ElonMusk,"864876188916953089",https://twitter.com/evannex_com/status/864876188916953089
Tesla Model 3 News,TeslaModel3News,2017-05-17 20:08,12,58,"Strip-t☰as☰r #Tesla #Model3 #TeslaModel3 $ TSLA pic.twitter.com/OPOaF5zdbO",,,#Tesla #Model3 #TeslaModel3,"864852717277245444",https://twitter.com/TeslaModel3News/status/864852717277245444
TalesFromTheFuture,talesftf,2017-05-17 19:38,1,4,"This is a macro risk very few $ TSLA (the ridiculous "we are a tech company, not a car company" mantra) investors see coming... https:// twitter.com/lisaabramowicz 1/status/864840763816935424 …",,,,"864845146440990720",https://twitter.com/talesftf/status/864845146440990720
EVANNEX for Tesla,evannex_com,2017-05-17 16:38,6,15,"A round-up of #TeslaModel3 spy photos captured this week, check it out: http:// ow.ly/xyHd30bNy7w $ TSLA #TeslaMotors #Tesla #ElectricVehicle",,,#TeslaModel3 #TeslaMotors #Tesla #ElectricVehicle,"864799745608491008",https://twitter.com/evannex_com/status/864799745608491008
